BlockId,Predicted_Label,Features,TimeInterval,Latency
blk_-3588184639271085482,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E18', 'E25', 'E5', 'E6', 'E16', 'E26', 'E26', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E21']","[0.0, 0.0, 3.0, 541.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 398.0, 0.0, 2.0, 27.0, 0.0, 0.0, 596.0, 5789.0, 0.0, 0.0, 0.0, 127.0, 11.0, 9.0, 24.0]",7527
blk_2139489144633435833,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E2', 'E4', 'E3', 'E3', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 28.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3527.0, 14079.0, 216.0, 12334.0, 3184.0, 17.0, 1.0, 27.0, 0.0, 0.0, 586.0, 3.0, 3269.0, 17.0, 0.0, 14.0, 0.0, 0.0, 428.0, 7.0, 4882.0, 172.0, 9513.0, 0.0, 0.0, 151.0, 19.0, 13.0]",52488
blk_1814813250631859247,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 5.0]",5
blk_-5952271335713256955,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_872694497849122755,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E2', 'E2', 'E2', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E4', 'E3', 'E4', 'E4', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 1.0, 0.0, 52.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 240.0, 416.0, 1073.0, 2099.0, 325.0, 10.0, 22.0, 0.0, 1.0, 0.0, 5.0, 2.0, 1.0, 1.0, 1.0, 4.0, 6.0, 1.0, 26.0, 45834.0, 0.0, 0.0, 268.0, 55.0, 610.0, 0.0, 356.0]",51409
blk_7308427419978111296,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4741.0, 0.0, 0.0, 14.0, 131.0, 28.0, 32.0]",4980
blk_-640964785530743650,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E26', 'E16', 'E6', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 268.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 248.0, 2.0, 0.0, 13.0, 12.0, 0.0, 0.0, 3.0, 10221.0, 0.0, 0.0, 135.0, 14.0, 30.0]",10947
blk_-4071944855429596849,Fail,"['E22', 'E5']",[0.0],0
blk_-4022095888911092324,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 3.0]",3
blk_-7646442042892023459,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 3.0]",3
blk_-4092848254936668013,Fail,"['E5', 'E22']",[0.0],0
blk_6969263619978993968,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E18', 'E25', 'E5', 'E26', 'E6', 'E16', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 4.0, 988.0, 0.0, 0.0, 0.0, 59.0, 20.0, 15.0, 15.0]",1166
blk_8402309860468067106,Fail,"['E22', 'E5', 'E5', 'E7']","[1.0, 0.0, 3.0]",4
blk_-2642494404508996097,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_1606084943500390378,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 3.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 25048.0, 23.0, 232.0, 24782.0, 0.0, 10.0, 252.0, 0.0, 0.0, 139.0, 7.0, 1.0]",50562
blk_-3126359724254586349,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E10', 'E14', 'E7', 'E8', 'E11', 'E12', 'E14', 'E7', 'E15', 'E5', 'E11', 'E9', 'E26', 'E5', 'E25', 'E5', 'E5', 'E18', 'E16', 'E6', 'E6', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 166.0, 0.0, 262.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 5.0, 5.0, 2.0]",471
blk_4311345377425204114,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 0.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1338.0, 2.0, 3.0, 74.0, 0.0, 0.0, 187.0, 5.0, 2718.0, 0.0, 0.0, 150.0, 33.0, 860.0]",5425
blk_3869613401843154269,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 1.0, 0.0, 53.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6251.0, 125.0, 52.0, 14561.0, 31.0, 4.0, 4077.0, 20.0, 19.0, 4362.0, 2.0, 8.0, 4011.0, 0.0, 0.0, 379.0, 34.0, 546.0, 0.0, 449.0]",34985
blk_9112269304249619573,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E4', 'E3', 'E3', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 0.0, 66.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10215.0, 46.0, 5797.0, 3532.0, 3.0, 704.0, 3375.0, 7.0, 702.0, 7022.0, 0.0, 0.0, 72.0, 302.0, 97.0, 67.0]",32009
blk_-1541612089083514964,Fail,"['E22', 'E5']",[0.0],0
blk_-542726041597073407,Fail,"['E22', 'E5']",[0.0],0
blk_8088039405396200884,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3982.0, 10.0, 7.0, 44452.0, 0.0, 0.0, 211.0, 176.0, 37.0, 10.0]",48907
blk_1968107584907454835,Fail,"['E22', 'E5']",[0.0],0
blk_8359755926868485387,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 2.0, 33.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13390.0, 170.0, 1683.0, 4009.0, 28.0, 217.0, 3850.0, 18.0, 218.0, 7023.0, 0.0, 0.0, 154.0, 216.0, 56.0, 114.0]",31182
blk_6770472256024411983,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 57.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4456.0, 0.0, 0.0, 28.0, 113.0, 4.0, 12.0]",4670
blk_8690891353641463631,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7290.0, 0.0, 0.0, 27.0, 136.0, 8.0, 39.0]",7541
blk_6815136909966896930,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 2.0, 0.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10257.0, 0.0, 0.0, 64.0, 106.0, 17.0, 121.0]",10626
blk_8867775509445445431,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 1.0, 57.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4400.0, 18.0, 55.0, 35006.0, 8439.0, 0.0, 0.0, 13.0, 298.0, 77.0, 343.0]",48707
blk_200545185535919357,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 42.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 20.0, 0.0, 777.0, 0.0, 0.0, 39.0, 3.0, 45.0]",928
blk_8293688447689532097,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6390.0, 352.0, 95.0, 13849.0, 18.0, 13.0, 4057.0, 31.0, 7.0, 4492.0, 20.0, 11.0, 3799.0, 0.0, 0.0, 240.0, 171.0, 29.0, 17.0]",33639
blk_4596034197528613464,Fail,"['E22', 'E5']",[0.0],0
blk_4693657752634750810,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E3', 'E4', 'E3', 'E2', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 23415.0, 180.0, 91.0, 5826.0, 2521.0, 40.0, 0.0, 34.0, 0.0, 1.0, 538.0, 5.0, 3267.0, 21.0, 1.0, 36.0, 0.0, 0.0, 401.0, 13.0, 12152.0, 59.0, 54.0, 2310.0, 0.0, 0.0, 129.0, 26.0, 47.0]",51205
blk_-5091347323258512007,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 2.0, 3.0]",5
blk_-7008637864748850381,Fail,"['E22', 'E5']",[0.0],0
blk_8582284089036449238,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 14.0, 0.0, 1.0, 0.0, 0.0, 0.0, 25.0, 25.0, 331.0, 1.0, 0.0, 30.0, 0.0, 0.0, 114.0, 33.0, 10738.0, 0.0, 0.0, 166.0, 20.0, 1.0]",11499
blk_-6909051462507306272,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 1.0, 3.0]",4
blk_7476263839134495103,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5488.0, 0.0, 0.0, 63.0, 98.0, 14.0, 7.0]",5720
blk_-1788960961597306137,Fail,"['E5', 'E5', 'E22', 'E5', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E13', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2713.0, 0.0, 0.0, 137.0, 3.0, 7.0]",2863
blk_4921148338952664589,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 1.0, 0.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 2489.0, 0.0, 0.0, 192.0, 89.0, 756.0]",3664
blk_439863989775907085,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E4', 'E3', 'E3', 'E3', 'E4', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 2.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10824.0, 126.0, 45.0, 8816.0, 19.0, 10.0, 4077.0, 6.0, 10.0, 7649.0, 0.0, 0.0, 47.0, 316.0, 584.0, 0.0, 334.0]",32913
blk_7367252069761167452,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E21']","[1.0, 0.0, 0.0, 749.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 1.0, 0.0, 13.0, 0.0, 0.0, 289.0, 5790.0, 0.0, 0.0, 0.0, 165.0, 26.0, 9.0, 68.0]",7161
blk_8087947521276878701,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 309.0, 0.0, 0.0, 5.0, 149.0, 15.0, 16.0]",556
blk_-3780360373776325901,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 554.0, 3.0, 0.0, 31.0, 0.0, 0.0, 98.0, 2817.0, 0.0, 0.0, 0.0, 99.0, 32.0, 18.0, 556.0]",4250
blk_5869270722798009822,Fail,"['E5', 'E22']",[0.0],0
blk_2667274911210549866,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E20', 'E21']","[1.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 345.0, 0.0, 0.0, 6.0, 2.0, 5.0, 17.0, 34.0]",421
blk_7148501434925676763,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 3.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 313.0, 0.0, 0.0, 24.0, 2.0, 1.0, 1.0]",397
blk_803065027839971613,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E18', 'E5', 'E26', 'E16', 'E6', 'E26', 'E21', 'E4', 'E3', 'E4', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 285.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 228.0, 3.0, 0.0, 11.0, 0.0, 0.0, 222.0, 8.0, 6684.0, 37.0, 3.0, 17257.0, 12492.0, 0.0, 0.0, 211.0, 35.0, 19.0]",37495
blk_-1128771386414923055,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7793.0, 4.0, 0.0, 20.0, 0.0, 0.0, 1121.0, 12.0, 1942.0, 0.0, 0.0, 153.0, 8.0, 19.0]",11115
blk_3140703327747755857,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 1.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 7889.0, 40.0, 0.0, 16.0, 0.0, 0.0, 1089.0, 15.0, 1939.0, 0.0, 0.0, 0.0, 157.0, 8.0, 31.0, 46.0]",11275
blk_-3021880725986501751,Fail,"['E5', 'E22']",[0.0],0
blk_-6147313664148622076,Fail,"['E5', 'E22']",[0.0],0
blk_6022596617249965198,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5276.0, 38.0, 4.0, 25.0, 0.0, 0.0, 1045.0, 9.0, 1965.0, 0.0, 0.0, 159.0, 9.0, 144.0]",8707
blk_1741862526543097830,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_8050753785061113356,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 4.0, 0.0, 35.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5397.0, 0.0, 0.0, 65.0, 99.0, 1.0, 45.0]",5647
blk_7742747491130748357,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[1.0, 0.0, 1.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12192.0, 60.0, 27.0, 7771.0, 38.0, 7.0, 4069.0, 9.0, 15.0, 7511.0, 0.0, 0.0, 50.0, 14.0, 341.0, 0.0]",32150
blk_1748461913826198577,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 3.0]",3
blk_-4920790976351901710,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_5833613341656165137,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8822.0, 0.0, 0.0, 50.0, 124.0, 18.0, 65.0]",9116
blk_7827805443713875287,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E2', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 4.0, 53.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 991.0, 4270.0, 9.0, 0.0, 33.0, 0.0, 0.0, 1046.0, 18.0, 1956.0, 0.0, 0.0, 0.0, 162.0, 10.0, 3.0, 171.0]",8727
blk_-4556654266196983075,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 4.0]",4
blk_7076445049123254391,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 3.0, 0.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6292.0, 0.0, 0.0, 27.0, 128.0, 9.0, 5.0]",6505
blk_8889958898243963108,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 3.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4966.0, 0.0, 0.0, 26.0, 131.0, 22.0, 72.0]",5260
blk_2426127277203183376,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 4.0]",4
blk_8302714372135683747,Fail,"['E5', 'E22']",[0.0],0
blk_-1633451012039995780,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 1.0, 56.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 8281.0, 117.0, 12604.0, 0.0, 4099.0, 3.0, 4809.0, 12.0, 3336.0, 0.0, 0.0, 335.0, 8.0, 612.0, 0.0, 240.0]",34514
blk_4540503584646484567,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 51.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 222.0, 1.0, 0.0, 22.0, 0.0, 0.0, 49.0, 31.0, 4531.0, 4968.0, 1240.0, 0.0, 0.0, 167.0, 1.0, 20.0]",11305
blk_5468995424355755166,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_-7510470632761393754,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_7011816299037716215,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10590.0, 0.0, 0.0, 68.0, 107.0, 4.0, 22.0]",10829
blk_-2915366470550819436,Fail,"['E5', 'E5', 'E5', 'E22', 'E9', 'E11', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E18', 'E25', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 149.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 117.0, 0.0, 3.0, 28.0, 0.0, 0.0, 238.0, 4.0, 3673.0, 46.0, 1.0, 29.0, 0.0, 0.0, 187.0, 5.0, 2700.0, 0.0, 0.0, 116.0, 65.0, 673.0]",8044
blk_6190470805363833277,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 2.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 9217.0, 0.0, 0.0, 119.0, 19.0, 57.0, 61.0]",9520
